NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
WP_SYNTHESIS_AND_DEGRADATION_OF_KETONE_BODIES	WP_SYNTHESIS_AND_DEGRADATION_OF_KETONE_BODIES		5	0.53449714	1.1125326	0.32980973	1.0	1.0	1030	tags=20%, list=7%, signal=21%	
BIOCARTA_PDGF_PATHWAY	BIOCARTA_PDGF_PATHWAY		27	0.322447	1.1096592	0.3112745	1.0	1.0	2336	tags=22%, list=15%, signal=26%	
REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX	REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX		13	0.40900177	1.1088048	0.32016632	1.0	1.0	5377	tags=54%, list=35%, signal=83%	
REACTOME_STRIATED_MUSCLE_CONTRACTION	REACTOME_STRIATED_MUSCLE_CONTRACTION		17	0.37132454	1.1085111	0.33263597	1.0	1.0	3271	tags=35%, list=21%, signal=45%	
WP_FATTY_ACID_OXIDATION	WP_FATTY_ACID_OXIDATION		10	0.4337782	1.1080699	0.3215859	1.0	1.0	2931	tags=30%, list=19%, signal=37%	
REACTOME_MYOGENESIS	REACTOME_MYOGENESIS		17	0.36953977	1.1078362	0.32941177	1.0	1.0	4760	tags=53%, list=31%, signal=77%	
REACTOME_RHOJ_GTPASE_CYCLE	REACTOME_RHOJ_GTPASE_CYCLE		13	0.3984476	1.1023256	0.32568806	1.0	1.0	1358	tags=31%, list=9%, signal=34%	
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS		35	0.2999074	1.1009842	0.30414745	1.0	1.0	2559	tags=31%, list=17%, signal=38%	
REACTOME_NEDDYLATION	REACTOME_NEDDYLATION		204	0.2191266	1.0986613	0.20382166	1.0	1.0	2419	tags=19%, list=16%, signal=22%	
REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION	REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION		12	0.41012597	1.0933491	0.34411085	1.0	1.0	3615	tags=42%, list=23%, signal=54%	
REACTOME_GAB1_SIGNALOSOME	REACTOME_GAB1_SIGNALOSOME		12	0.40800136	1.0930336	0.32438478	1.0	1.0	1097	tags=25%, list=7%, signal=27%	
REACTOME_REGULATION_OF_TP53_DEGRADATION	REACTOME_REGULATION_OF_TP53_DEGRADATION		35	0.30074382	1.0923765	0.31678486	1.0	1.0	3011	tags=34%, list=20%, signal=43%	
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR		104	0.24674562	1.0915319	0.29081634	1.0	1.0	3366	tags=24%, list=22%, signal=31%	
REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION		30	0.30603907	1.088289	0.30588236	1.0	1.0	1859	tags=17%, list=12%, signal=19%	
BIOCARTA_NFAT_PATHWAY	BIOCARTA_NFAT_PATHWAY		35	0.3032192	1.0853221	0.30392158	1.0	1.0	1781	tags=20%, list=12%, signal=23%	
BIOCARTA_PELP1_PATHWAY	BIOCARTA_PELP1_PATHWAY		5	0.5289777	1.0846677	0.38478747	1.0	1.0	1265	tags=40%, list=8%, signal=44%	
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_LATE_ENDOSOME_MEMBRANE	REACTOME_SYNTHESIS_OF_PIPS_AT_THE_LATE_ENDOSOME_MEMBRANE		10	0.4104968	1.0811809	0.35892117	1.0	1.0	4917	tags=50%, list=32%, signal=73%	
REACTOME_PROTEIN_UBIQUITINATION	REACTOME_PROTEIN_UBIQUITINATION		67	0.26515323	1.0799211	0.31203932	1.0	1.0	2875	tags=28%, list=19%, signal=35%	
BIOCARTA_IGF1_PATHWAY	BIOCARTA_IGF1_PATHWAY		21	0.34331408	1.0796019	0.34634146	1.0	1.0	2336	tags=29%, list=15%, signal=34%	
REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES	REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES		31	0.30009058	1.0734166	0.33410674	1.0	1.0	4254	tags=48%, list=28%, signal=67%	
REACTOME_CDC6_ASSOCIATION_WITH_THE_ORC_ORIGIN_COMPLEX	REACTOME_CDC6_ASSOCIATION_WITH_THE_ORC_ORIGIN_COMPLEX		8	0.44314903	1.0692226	0.3773585	1.0	1.0	2533	tags=50%, list=16%, signal=60%	
REACTOME_SIGNALING_BY_ERBB4	REACTOME_SIGNALING_BY_ERBB4		28	0.31124607	1.0679561	0.3564815	1.0	1.0	1145	tags=18%, list=7%, signal=19%	
REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION	REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION		9	0.42772534	1.0673865	0.3568376	1.0	1.0	4030	tags=67%, list=26%, signal=90%	
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS		14	0.373225	1.0658282	0.36285096	1.0	1.0	2406	tags=29%, list=16%, signal=34%	
BIOCARTA_BBCELL_PATHWAY	BIOCARTA_BBCELL_PATHWAY		6	0.4920231	1.0645386	0.3768421	1.0	1.0	2443	tags=33%, list=16%, signal=40%	
REACTOME_SENSING_OF_DNA_DOUBLE_STRAND_BREAKS	REACTOME_SENSING_OF_DNA_DOUBLE_STRAND_BREAKS		7	0.46862116	1.0638053	0.38477367	1.0	1.0	4344	tags=43%, list=28%, signal=60%	
REACTOME_REGULATION_OF_TP53_ACTIVITY	REACTOME_REGULATION_OF_TP53_ACTIVITY		145	0.22026177	1.0633545	0.2987805	1.0	1.0	3078	tags=22%, list=20%, signal=27%	
REACTOME_SLC15A4_TASL_DEPENDENT_IRF5_ACTIVATION	REACTOME_SLC15A4_TASL_DEPENDENT_IRF5_ACTIVATION		6	0.4884257	1.0625385	0.40248963	1.0	1.0	3707	tags=33%, list=24%, signal=44%	
REACTOME_REGULATION_BY_C_FLIP	REACTOME_REGULATION_BY_C_FLIP		10	0.40794894	1.0622438	0.38394794	1.0	1.0	1796	tags=30%, list=12%, signal=34%	
REACTOME_TRANSLESION_SYNTHESIS_BY_POLK	REACTOME_TRANSLESION_SYNTHESIS_BY_POLK		18	0.33772507	1.0544051	0.3682927	1.0	1.0	3246	tags=39%, list=21%, signal=49%	
REACTOME_SIGNALING_BY_FGFR1	REACTOME_SIGNALING_BY_FGFR1		36	0.29164198	1.0534885	0.37078652	1.0	1.0	2047	tags=22%, list=13%, signal=26%	
REACTOME_PROTEIN_METHYLATION	REACTOME_PROTEIN_METHYLATION		19	0.34156367	1.0531613	0.36976743	1.0	1.0	3405	tags=37%, list=22%, signal=47%	
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ASSOCIATION_WITH_CO_FACTORS	REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ASSOCIATION_WITH_CO_FACTORS		10	0.41092142	1.0515409	0.40851063	1.0	1.0	2	tags=10%, list=0%, signal=10%	
BIOCARTA_FAS_PATHWAY	BIOCARTA_FAS_PATHWAY		28	0.3094059	1.0512865	0.3708134	1.0	1.0	2365	tags=21%, list=15%, signal=25%	
WP_EUKARYOTIC_TRANSCRIPTION_INITIATION	WP_EUKARYOTIC_TRANSCRIPTION_INITIATION		39	0.2829855	1.0500435	0.3824228	1.0	1.0	1330	tags=15%, list=9%, signal=17%	
REACTOME_COMPLEX_I_BIOGENESIS	REACTOME_COMPLEX_I_BIOGENESIS		63	0.25000945	1.0483022	0.37971014	1.0	1.0	4454	tags=30%, list=29%, signal=42%	
REACTOME_APOPTOTIC_EXECUTION_PHASE	REACTOME_APOPTOTIC_EXECUTION_PHASE		42	0.28485495	1.0480485	0.35915494	1.0	1.0	1506	tags=17%, list=10%, signal=18%	
REACTOME_DISASSEMBLY_OF_THE_DESTRUCTION_COMPLEX_AND_RECRUITMENT_OF_AXIN_TO_THE_MEMBRANE	REACTOME_DISASSEMBLY_OF_THE_DESTRUCTION_COMPLEX_AND_RECRUITMENT_OF_AXIN_TO_THE_MEMBRANE		23	0.32575902	1.0453453	0.3857143	1.0	1.0	1985	tags=22%, list=13%, signal=25%	
BIOCARTA_SPRY_PATHWAY	BIOCARTA_SPRY_PATHWAY		14	0.37220123	1.042966	0.36926606	1.0	1.0	1301	tags=29%, list=8%, signal=31%	
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK		78	0.24166332	1.0420479	0.38120106	1.0	1.0	1544	tags=17%, list=10%, signal=18%	
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_TERMINATION	REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_TERMINATION		30	0.30369222	1.0415827	0.38875878	1.0	1.0	2999	tags=27%, list=19%, signal=33%	
REACTOME_SIGNALING_BY_ERBB2	REACTOME_SIGNALING_BY_ERBB2		39	0.28227243	1.0412412	0.38902742	1.0	1.0	1145	tags=15%, list=7%, signal=17%	
REACTOME_BETA_OXIDATION_OF_LAUROYL_COA_TO_DECANOYL_COA_COA	REACTOME_BETA_OXIDATION_OF_LAUROYL_COA_TO_DECANOYL_COA_COA		5	0.5096489	1.0409333	0.43655914	1.0	1.0	5464	tags=80%, list=35%, signal=124%	
REACTOME_IRS_MEDIATED_SIGNALLING	REACTOME_IRS_MEDIATED_SIGNALLING		21	0.32875285	1.0405768	0.36426914	1.0	1.0	1167	tags=19%, list=8%, signal=21%	
REACTOME_REGULATION_OF_PTEN_LOCALIZATION	REACTOME_REGULATION_OF_PTEN_LOCALIZATION		10	0.40217087	1.0402974	0.41737288	1.0	1.0	2875	tags=50%, list=19%, signal=61%	
WP_SIGNAL_TRANSDUCTION_OF_S1P_RECEPTOR	WP_SIGNAL_TRANSDUCTION_OF_S1P_RECEPTOR		20	0.3280516	1.0384791	0.38651684	1.0	1.0	293	tags=15%, list=2%, signal=15%	
REACTOME_CTLA4_INHIBITORY_SIGNALING	REACTOME_CTLA4_INHIBITORY_SIGNALING		21	0.31851768	1.0364261	0.4161074	1.0	1.0	1985	tags=24%, list=13%, signal=27%	
REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING	REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING		20	0.33457738	1.0360646	0.40694788	1.0	1.0	1145	tags=20%, list=7%, signal=22%	
REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER	REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER		44	0.26981646	1.032411	0.4084507	1.0	1.0	3151	tags=32%, list=20%, signal=40%	
BIOCARTA_INSULIN_PATHWAY	BIOCARTA_INSULIN_PATHWAY		21	0.32362527	1.0322293	0.40366971	1.0	1.0	1145	tags=19%, list=7%, signal=21%	
REACTOME_SIGNALING_BY_HIPPO	REACTOME_SIGNALING_BY_HIPPO		16	0.36160663	1.0309595	0.40700218	1.0	1.0	1676	tags=25%, list=11%, signal=28%	
BIOCARTA_GSK3_PATHWAY	BIOCARTA_GSK3_PATHWAY		19	0.32702136	1.025743	0.3880266	1.0	1.0	1186	tags=16%, list=8%, signal=17%	
BIOCARTA_EIF2_PATHWAY	BIOCARTA_EIF2_PATHWAY		9	0.4125855	1.0252653	0.41290322	1.0	1.0	4928	tags=67%, list=32%, signal=98%	
REACTOME_DCC_MEDIATED_ATTRACTIVE_SIGNALING	REACTOME_DCC_MEDIATED_ATTRACTIVE_SIGNALING		8	0.42931944	1.0247346	0.45043105	1.0	1.0	1232	tags=38%, list=8%, signal=41%	
WP_GPCRS_CLASS_B_SECRETINLIKE	WP_GPCRS_CLASS_B_SECRETINLIKE		7	0.44168633	1.0238407	0.41558442	1.0	1.0	47	tags=14%, list=0%, signal=14%	
REACTOME_DARPP_32_EVENTS	REACTOME_DARPP_32_EVENTS		15	0.34937292	1.0229001	0.4063927	1.0	1.0	2623	tags=33%, list=17%, signal=40%	
REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE	REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE		17	0.34558555	1.0209069	0.43467933	1.0	1.0	1985	tags=24%, list=13%, signal=27%	
REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE	REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE		33	0.28275955	1.0207683	0.42676768	1.0	1.0	3485	tags=33%, list=23%, signal=43%	
REACTOME_OAS_ANTIVIRAL_RESPONSE	REACTOME_OAS_ANTIVIRAL_RESPONSE		5	0.49662933	1.0205415	0.43326488	1.0	1.0	1689	tags=20%, list=11%, signal=22%	
WP_ECTODYSPLASIN_A_SIGNALING_IN_HAIR_FOLLICLE_DEVELOPMENT	WP_ECTODYSPLASIN_A_SIGNALING_IN_HAIR_FOLLICLE_DEVELOPMENT		7	0.44577387	1.0205393	0.42798355	1.0	1.0	105	tags=14%, list=1%, signal=14%	
REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI	REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI		17	0.33878577	1.019089	0.41474655	1.0	1.0	477	tags=18%, list=3%, signal=18%	
REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING	REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING		53	0.2537268	1.0179086	0.39795917	1.0	1.0	1725	tags=17%, list=11%, signal=19%	
REACTOME_TELOMERE_C_STRAND_SYNTHESIS_INITIATION	REACTOME_TELOMERE_C_STRAND_SYNTHESIS_INITIATION		12	0.37434408	1.0159096	0.44067797	1.0	1.0	3679	tags=42%, list=24%, signal=55%	
BIOCARTA_PITX2_PATHWAY	BIOCARTA_PITX2_PATHWAY		13	0.36498412	1.0134987	0.4227273	1.0	1.0	2944	tags=23%, list=19%, signal=28%	
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE	REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE		15	0.35071987	1.0133324	0.41148326	1.0	1.0	2896	tags=27%, list=19%, signal=33%	
BIOCARTA_PLC_PATHWAY	BIOCARTA_PLC_PATHWAY		8	0.41583222	1.0106796	0.43141592	1.0	1.0	164	tags=13%, list=1%, signal=13%	
REACTOME_SIGNALING_BY_FGFR	REACTOME_SIGNALING_BY_FGFR		55	0.25240517	1.0103791	0.43434343	1.0	1.0	2047	tags=18%, list=13%, signal=21%	
REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND	REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND		15	0.3480335	1.0098625	0.4399093	1.0	1.0	1796	tags=33%, list=12%, signal=38%	
BIOCARTA_WNT_PATHWAY	BIOCARTA_WNT_PATHWAY		20	0.32556063	1.0066199	0.4509804	1.0	1.0	3078	tags=30%, list=20%, signal=37%	
BIOCARTA_NGF_PATHWAY	BIOCARTA_NGF_PATHWAY		17	0.33222413	1.0032593	0.425	1.0	1.0	1145	tags=18%, list=7%, signal=19%	
REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS	REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS		47	0.25844032	1.0026308	0.45925927	1.0	1.0	3704	tags=34%, list=24%, signal=45%	
BIOCARTA_TGFB_PATHWAY	BIOCARTA_TGFB_PATHWAY		16	0.344029	1.0021626	0.42857143	1.0	1.0	1265	tags=19%, list=8%, signal=20%	
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY		52	0.25517514	1.0014031	0.43718594	1.0	1.0	2862	tags=19%, list=19%, signal=24%	
REACTOME_NONSENSE_MEDIATED_DECAY_NMD_INDEPENDENT_OF_THE_EXON_JUNCTION_COMPLEX_EJC	REACTOME_NONSENSE_MEDIATED_DECAY_NMD_INDEPENDENT_OF_THE_EXON_JUNCTION_COMPLEX_EJC		94	0.22540388	0.99862385	0.46547315	1.0	1.0	3236	tags=20%, list=21%, signal=25%	
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY	REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY		65	0.24173114	0.9962272	0.47135416	1.0	1.0	2321	tags=22%, list=15%, signal=25%	
REACTOME_COBALAMIN_CBL_METABOLISM	REACTOME_COBALAMIN_CBL_METABOLISM		7	0.44676626	0.9942664	0.48440748	1.0	1.0	2888	tags=29%, list=19%, signal=35%	
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION	REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION		45	0.25876594	0.98935354	0.4496487	1.0	1.0	1132	tags=13%, list=7%, signal=14%	
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_NUCLEUS	REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_NUCLEUS		9	0.40024337	0.98934007	0.45898005	1.0	1.0	2	tags=11%, list=0%, signal=11%	
REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING	REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING		9	0.39385888	0.98926204	0.4597701	1.0	1.0	1097	tags=22%, list=7%, signal=24%	
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION		270	0.19009	0.9874423	0.51446944	1.0	1.0	3252	tags=23%, list=21%, signal=29%	
WP_DISTAL_CONVOLUTED_TUBULE_1_DCT1_CELL	WP_DISTAL_CONVOLUTED_TUBULE_1_DCT1_CELL		5	0.4842751	0.9873298	0.48723406	1.0	1.0	3969	tags=60%, list=26%, signal=81%	
BIOCARTA_RANBP2_PATHWAY	BIOCARTA_RANBP2_PATHWAY		12	0.36972836	0.9873253	0.47941887	1.0	1.0	3082	tags=33%, list=20%, signal=42%	
REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA	REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA		29	0.27973303	0.97891843	0.47030878	1.0	1.0	3095	tags=28%, list=20%, signal=34%	
REACTOME_REGULATION_OF_FZD_BY_UBIQUITINATION	REACTOME_REGULATION_OF_FZD_BY_UBIQUITINATION		13	0.35612357	0.9784484	0.47477064	1.0	1.0	4059	tags=54%, list=26%, signal=73%	
REACTOME_PROTEIN_LIPOYLATION	REACTOME_PROTEIN_LIPOYLATION		10	0.38089663	0.97666574	0.46938777	1.0	1.0	3890	tags=40%, list=25%, signal=53%	
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS	REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS		19	0.3159437	0.97579134	0.4883721	1.0	1.0	908	tags=16%, list=6%, signal=17%	
REACTOME_PROGRAMMED_CELL_DEATH	REACTOME_PROGRAMMED_CELL_DEATH		126	0.20815234	0.97430897	0.4945055	1.0	1.0	2037	tags=18%, list=13%, signal=21%	
BIOCARTA_VITCB_PATHWAY	BIOCARTA_VITCB_PATHWAY		7	0.42313305	0.97343975	0.496788	1.0	1.0	3199	tags=29%, list=21%, signal=36%	
REACTOME_CONDENSATION_OF_PROMETAPHASE_CHROMOSOMES	REACTOME_CONDENSATION_OF_PROMETAPHASE_CHROMOSOMES		8	0.40070072	0.972849	0.50511247	1.0	1.0	3078	tags=38%, list=20%, signal=47%	
REACTOME_WNT_LIGAND_BIOGENESIS_AND_TRAFFICKING	REACTOME_WNT_LIGAND_BIOGENESIS_AND_TRAFFICKING		11	0.3722367	0.9700817	0.47712418	1.0	1.0	715	tags=18%, list=5%, signal=19%	
REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY	REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY		27	0.2894448	0.96939534	0.5114679	1.0	1.0	2375	tags=19%, list=15%, signal=22%	
WP_BIOGENIC_AMINE_SYNTHESIS	WP_BIOGENIC_AMINE_SYNTHESIS		6	0.44229513	0.9692464	0.49786323	1.0	1.0	690	tags=33%, list=4%, signal=35%	
REACTOME_NETRIN_1_SIGNALING	REACTOME_NETRIN_1_SIGNALING		11	0.36552823	0.9684157	0.49223948	1.0	1.0	1232	tags=27%, list=8%, signal=30%	
REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION	REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION		5	0.46904364	0.96597993	0.5164609	1.0	1.0	36	tags=20%, list=0%, signal=20%	
BIOCARTA_TEL_PATHWAY	BIOCARTA_TEL_PATHWAY		16	0.33236003	0.96503717	0.4766147	1.0	1.0	2375	tags=31%, list=15%, signal=37%	
REACTOME_APOPTOSIS	REACTOME_APOPTOSIS		95	0.21768224	0.96466285	0.54010695	1.0	1.0	2037	tags=19%, list=13%, signal=22%	
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE	REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE		6	0.43043023	0.9602596	0.50959486	1.0	1.0	6635	tags=83%, list=43%, signal=146%	
REACTOME_DISPLACEMENT_OF_DNA_GLYCOSYLASE_BY_APEX1	REACTOME_DISPLACEMENT_OF_DNA_GLYCOSYLASE_BY_APEX1		9	0.38188317	0.9600803	0.5089286	1.0	1.0	3825	tags=44%, list=25%, signal=59%	
REACTOME_FGFR1B_LIGAND_BINDING_AND_ACTIVATION	REACTOME_FGFR1B_LIGAND_BINDING_AND_ACTIVATION		5	0.46904364	0.95895475	0.5144033	1.0	1.0	36	tags=20%, list=0%, signal=20%	
REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN	REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN		31	0.2784741	0.9564122	0.50812066	1.0	1.0	3078	tags=19%, list=20%, signal=24%	
REACTOME_PTEN_REGULATION	REACTOME_PTEN_REGULATION		93	0.21335085	0.9557972	0.55135137	1.0	1.0	3193	tags=20%, list=21%, signal=26%	
REACTOME_CLASS_I_PEROXISOMAL_MEMBRANE_PROTEIN_IMPORT	REACTOME_CLASS_I_PEROXISOMAL_MEMBRANE_PROTEIN_IMPORT		19	0.30823815	0.9556203	0.5292793	1.0	1.0	2232	tags=26%, list=14%, signal=31%	
REACTOME_REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA_INDUCIBLE_FACTOR	REACTOME_REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA_INDUCIBLE_FACTOR		5	0.45876852	0.9534106	0.5146443	1.0	1.0	8346	tags=100%, list=54%, signal=218%	
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION	REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION		34	0.25951904	0.94921017	0.5437788	1.0	1.0	3172	tags=26%, list=21%, signal=33%	
BIOCARTA_IGF1MTOR_PATHWAY	BIOCARTA_IGF1MTOR_PATHWAY		18	0.31041968	0.94878334	0.5463183	1.0	1.0	1781	tags=22%, list=12%, signal=25%	
REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY	REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY		23	0.2979551	0.94714564	0.52668214	1.0	1.0	3151	tags=39%, list=20%, signal=49%	
REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX	REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX		50	0.23900701	0.9441189	0.54755783	1.0	1.0	3666	tags=28%, list=24%, signal=37%	
WP_OXIDATION_BY_CYTOCHROME_P450	WP_OXIDATION_BY_CYTOCHROME_P450		17	0.3125168	0.9440408	0.5233853	1.0	1.0	2464	tags=29%, list=16%, signal=35%	
WP_WNT_SIGNALING_IN_KIDNEY_DISEASE	WP_WNT_SIGNALING_IN_KIDNEY_DISEASE		25	0.2854435	0.9437041	0.53686637	1.0	1.0	430	tags=12%, list=3%, signal=12%	
BIOCARTA_AKAPCENTROSOME_PATHWAY	BIOCARTA_AKAPCENTROSOME_PATHWAY		12	0.3459894	0.9416262	0.53720933	1.0	1.0	2612	tags=33%, list=17%, signal=40%	
REACTOME_FGFR1C_LIGAND_BINDING_AND_ACTIVATION	REACTOME_FGFR1C_LIGAND_BINDING_AND_ACTIVATION		5	0.46904364	0.9402395	0.5392354	1.0	1.0	36	tags=20%, list=0%, signal=20%	
WP_GPCRS_SMALL_LIGAND	WP_GPCRS_SMALL_LIGAND		12	0.3407184	0.9387632	0.54545456	1.0	1.0	1391	tags=25%, list=9%, signal=27%	
REACTOME_INHIBITION_OF_REPLICATION_INITIATION_OF_DAMAGED_DNA_BY_RB1_E2F1	REACTOME_INHIBITION_OF_REPLICATION_INITIATION_OF_DAMAGED_DNA_BY_RB1_E2F1		10	0.36615738	0.9384934	0.5381166	1.0	1.0	2365	tags=30%, list=15%, signal=35%	
REACTOME_SYNTHESIS_OF_PROSTAGLANDINS_PG_AND_THROMBOXANES_TX	REACTOME_SYNTHESIS_OF_PROSTAGLANDINS_PG_AND_THROMBOXANES_TX		7	0.41881913	0.93769866	0.54741377	1.0	1.0	1037	tags=29%, list=7%, signal=31%	
REACTOME_PHOSPHATE_BOND_HYDROLYSIS_BY_NUDT_PROTEINS	REACTOME_PHOSPHATE_BOND_HYDROLYSIS_BY_NUDT_PROTEINS		7	0.4095183	0.93514836	0.54112554	1.0	1.0	928	tags=14%, list=6%, signal=15%	
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE	REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE		20	0.30251503	0.9322274	0.55263156	1.0	1.0	2243	tags=20%, list=15%, signal=23%	
REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING	REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING		29	0.27177998	0.9316679	0.5609756	1.0	1.0	583	tags=14%, list=4%, signal=14%	
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION	REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION		32	0.25698406	0.9289941	0.5861244	1.0	1.0	3890	tags=34%, list=25%, signal=46%	
REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER	REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER		82	0.21168558	0.9278344	0.6167076	1.0	1.0	3666	tags=27%, list=24%, signal=35%	
REACTOME_INTERLEUKIN_9_SIGNALING	REACTOME_INTERLEUKIN_9_SIGNALING		5	0.45887032	0.9263874	0.5490605	1.0	1.0	157	tags=20%, list=1%, signal=20%	
REACTOME_MRNA_CAPPING	REACTOME_MRNA_CAPPING		28	0.27042052	0.92196834	0.56292903	1.0	1.0	2999	tags=25%, list=19%, signal=31%	
