NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS		17	-0.41967642	-1.3029709	0.13842975	0.31818718	1.0	4073	tags=53%, list=26%, signal=72%	
REACTOME_SIGNALING_BY_SCF_KIT	REACTOME_SIGNALING_BY_SCF_KIT		34	-0.34789422	-1.3029658	0.117529884	0.3174404	1.0	4209	tags=44%, list=27%, signal=61%	
REACTOME_BIOSYNTHESIS_OF_E_SERIES_18_S_RESOLVINS	REACTOME_BIOSYNTHESIS_OF_E_SERIES_18_S_RESOLVINS		5	-0.64039767	-1.3020396	0.16833667	0.31825587	1.0	2959	tags=40%, list=19%, signal=49%	
WP_NOTCH_SIGNALING_PATHWAY	WP_NOTCH_SIGNALING_PATHWAY		42	-0.33503318	-1.3012582	0.13465783	0.31862608	1.0	4581	tags=50%, list=30%, signal=71%	
REACTOME_HDL_ASSEMBLY	REACTOME_HDL_ASSEMBLY		5	-0.61391157	-1.3003412	0.17813765	0.31929484	1.0	624	tags=20%, list=4%, signal=21%	
REACTOME_RHOG_GTPASE_CYCLE	REACTOME_RHOG_GTPASE_CYCLE		64	-0.3011357	-1.3002747	0.088757396	0.31867313	1.0	4613	tags=45%, list=30%, signal=64%	
WP_EGFR1_SIGNALING_PATHWAY	WP_EGFR1_SIGNALING_PATHWAY		158	-0.25629604	-1.2982668	0.07650273	0.32092142	1.0	4331	tags=36%, list=28%, signal=50%	
REACTOME_ACTIVATION_OF_THE_TFAP2_AP_2_FAMILY_OF_TRANSCRIPTION_FACTORS	REACTOME_ACTIVATION_OF_THE_TFAP2_AP_2_FAMILY_OF_TRANSCRIPTION_FACTORS		5	-0.62756807	-1.2966568	0.1747212	0.32274053	1.0	29	tags=20%, list=0%, signal=20%	
BIOCARTA_AKAP13_PATHWAY	BIOCARTA_AKAP13_PATHWAY		7	-0.54642606	-1.2962697	0.17082533	0.32259405	1.0	3905	tags=57%, list=25%, signal=76%	
REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS	REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS		16	-0.4225999	-1.2962381	0.15267175	0.32188866	1.0	2749	tags=31%, list=18%, signal=38%	
WP_OMEGA9_FATTY_ACID_SYNTHESIS	WP_OMEGA9_FATTY_ACID_SYNTHESIS		12	-0.46120527	-1.2961541	0.15728155	0.321276	1.0	3765	tags=58%, list=24%, signal=77%	
REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES	REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES		21	-0.39685178	-1.2956625	0.14145383	0.32134265	1.0	5821	tags=62%, list=38%, signal=99%	
